@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs_yue-1 numeric
@attribute outputs_yue-2 numeric
@attribute outputs_yue-3 numeric
@attribute outputs_yue-4 numeric
@attribute outputs_yue-5 numeric
@attribute outputs_yue-6 numeric

@data
541,'2017/02/12 14:02:22:525',8,97.615555,0.333474,0.010746,0.430996,0.286481,0.02781,94.452606,0.000139,29.430666,0.135494,31.711802,0.012169,0.051558,0.007657,0.002024,0.001132,0.057047,1.156086,0.000028,0.939453,0.001366,0.477748,2.491921,99.632843,0.001791,0.17454,0.456853,-9.914856,3.43965,-10.274795,4.262339,144.218033,0,0,0,1,1,1
542,'2017/02/12 14:02:22:556',8,97.615555,0.333474,0.010746,0.430996,0.286481,0.02781,94.452606,0.000139,29.430666,0.135494,31.711802,0.012169,0.051558,0.007657,0.002024,0.001132,0.057047,1.156086,0.000028,0.939453,0.001366,0.477748,2.491921,99.632843,0.001791,0.17454,0.456853,-9.914856,3.43965,-10.274795,4.262339,144.218033,0,0,0,1,1,1
543,'2017/02/12 14:02:22:566',8,97.813454,0.280931,0.016062,0.730373,0.332437,0.038852,95.221581,0.000247,31.835995,0.122823,33.058895,0.010995,0.086738,0.009259,0.00219,0.001469,0.049784,1.068662,0.000034,0.97185,0.001233,0.483742,2.508754,99.678162,0.001796,0.203927,0.492383,-10.49704,2.996318,-9.494453,4.636137,145.375977,0,0,0,1,1,1
544,'2017/02/12 14:02:22:588',8,97.813454,0.280931,0.016062,0.730373,0.332437,0.038852,95.221581,0.000247,31.835995,0.122823,33.058895,0.010995,0.086738,0.009259,0.00219,0.001469,0.049784,1.068662,0.000034,0.97185,0.001233,0.483742,2.508754,99.678162,0.001796,0.203927,0.492383,-10.49704,2.996318,-9.494453,4.636137,145.375977,0,0,0,1,1,1
545,'2017/02/12 14:02:22:625',8,97.813454,0.280931,0.016062,0.730373,0.332437,0.038852,95.221581,0.000247,31.835995,0.122823,33.058895,0.010995,0.086738,0.009259,0.00219,0.001469,0.049784,1.068662,0.000034,0.97185,0.001233,0.483742,2.508754,99.678162,0.001796,0.203927,0.492383,-10.49704,2.996318,-9.494453,4.636137,145.375977,0,0,0,1,1,1
546,'2017/02/12 14:02:22:654',8,97.813454,0.280931,0.016062,0.730373,0.332437,0.038852,95.221581,0.000247,31.835995,0.122823,33.058895,0.010995,0.086738,0.009259,0.00219,0.001469,0.049784,1.068662,0.000034,0.97185,0.001233,0.483742,2.508754,99.678162,0.001796,0.203927,0.492383,-10.49704,2.996318,-9.494453,4.636137,145.375977,0,0,0,1,1,1
547,'2017/02/12 14:02:22:691',8,97.813454,0.280931,0.016062,0.730373,0.332437,0.038852,95.221581,0.000247,31.835995,0.122823,33.058895,0.010995,0.086738,0.009259,0.00219,0.001469,0.049784,1.068662,0.000034,0.97185,0.001233,0.483742,2.508754,99.678162,0.001796,0.203927,0.492383,-10.49704,2.996318,-9.494453,4.636137,145.375977,0,0,0,1,1,1
548,'2017/02/12 14:02:22:698',8,97.599541,0.27751,0.014621,0.563827,0.254888,0.050347,96.948593,0.000305,32.869877,0.140789,26.842436,0.011293,0.07771,0.011469,0.002675,0.001369,0.046415,1.252068,0.000032,1.018886,0.001174,0.756818,2.489435,99.583755,0.001797,0.218458,0.507806,-10.962227,3.473945,-9.603715,3.803612,145.612457,0,0,0,1,1,1
549,'2017/02/12 14:02:22:718',8,97.599541,0.27751,0.014621,0.563827,0.254888,0.050347,96.948593,0.000305,32.869877,0.140789,26.842436,0.011293,0.07771,0.011469,0.002675,0.001369,0.046415,1.252068,0.000032,1.018886,0.001174,0.756818,2.489435,99.583755,0.001797,0.218458,0.507806,-10.962227,3.473945,-9.603715,3.803612,145.612457,0,0,0,1,1,1
550,'2017/02/12 14:02:22:770',8,97.599541,0.27751,0.014621,0.563827,0.254888,0.050347,96.948593,0.000305,32.869877,0.140789,26.842436,0.011293,0.07771,0.011469,0.002675,0.001369,0.046415,1.252068,0.000032,1.018886,0.001174,0.756818,2.489435,99.583755,0.001797,0.218458,0.507806,-10.962227,3.473945,-9.603715,3.803612,145.612457,0,0,0,1,1,1
551,'2017/02/12 14:02:22:798',8,97.599541,0.27751,0.014621,0.563827,0.254888,0.050347,96.948593,0.000305,32.869877,0.140789,26.842436,0.011293,0.07771,0.011469,0.002675,0.001369,0.046415,1.252068,0.000032,1.018886,0.001174,0.756818,2.489435,99.583755,0.001797,0.218458,0.507806,-10.962227,3.473945,-9.603715,3.803612,145.612457,0,0,0,1,1,1
552,'2017/02/12 14:02:22:822',8,97.599541,0.27751,0.014621,0.563827,0.254888,0.050347,96.948593,0.000305,32.869877,0.140789,26.842436,0.011293,0.07771,0.011469,0.002675,0.001369,0.046415,1.252068,0.000032,1.018886,0.001174,0.756818,2.489435,99.583755,0.001797,0.218458,0.507806,-10.962227,3.473945,-9.603715,3.803612,145.612457,0,0,0,1,1,1
553,'2017/02/12 14:02:22:830',8,97.474503,0.325406,0.006445,0.669811,0.353789,0.075788,97.762268,0.000187,30.937233,0.154415,25.114998,0.010206,0.100953,0.010331,0.002939,0.001359,0.042522,1.178116,0.000044,1.189456,0.001286,1.145763,2.509335,99.617615,0.001792,0.192774,0.477692,-10.438583,3.734241,-9.547606,4.083572,145.963257,0,0,0,1,1,1
554,'2017/02/12 14:02:26:950',9,97.696304,0.000118,26.976351,0.011861,0.040223,0.024723,0,99.558479,94.233727,0.107174,0.067875,0.003156,0.010639,0.00585,0.001114,0.000292,0.117118,0.005446,0.000004,0.468296,0.000562,0.194708,0.435022,0.544494,0.000758,6.125541,11.215576,-28.519836,3.263257,-9.145965,3.702394,148.167831,1,1,1,1,1,1
555,'2017/02/12 14:02:26:985',9,97.696304,0.000118,26.976351,0.011861,0.040223,0.024723,0,99.558479,94.233727,0.107174,0.067875,0.003156,0.010639,0.00585,0.001114,0.000292,0.117118,0.005446,0.000004,0.468296,0.000562,0.194708,0.435022,0.544494,0.000758,6.125541,11.215576,-28.519836,3.263257,-9.145965,3.702394,148.167831,1,1,1,1,1,1
556,'2017/02/12 14:02:27:012',9,97.696304,0.000118,26.976351,0.011861,0.040223,0.024723,0,99.558479,94.233727,0.107174,0.067875,0.003156,0.010639,0.00585,0.001114,0.000292,0.117118,0.005446,0.000004,0.468296,0.000562,0.194708,0.435022,0.544494,0.000758,6.125541,11.215576,-28.519836,3.263257,-9.145965,3.702394,148.167831,1,1,1,1,1,1
557,'2017/02/12 14:02:27:048',9,97.73481,0.00023,17.317394,0.011097,0.026778,0.017673,0,98.906456,93.239868,0.101931,0.111805,0.003108,0.005913,0.008001,0.000915,0.000163,0.094401,0.003154,0.000004,0.502146,0.000974,0.19605,0.435305,0.273426,0.00104,7.219643,7.026018,-28.232269,3.176994,-9.916625,3.535186,146.392731,1,1,1,1,1,1
558,'2017/02/12 14:02:27:048',9,97.73481,0.00023,17.317394,0.011097,0.026778,0.017673,0,98.906456,93.239868,0.101931,0.111805,0.003108,0.005913,0.008001,0.000915,0.000163,0.094401,0.003154,0.000004,0.502146,0.000974,0.19605,0.435305,0.273426,0.00104,7.219643,7.026018,-28.232269,3.176994,-9.916625,3.535186,146.392731,1,1,1,1,1,1
559,'2017/02/12 14:02:27:081',9,97.73481,0.00023,17.317394,0.011097,0.026778,0.017673,0,98.906456,93.239868,0.101931,0.111805,0.003108,0.005913,0.008001,0.000915,0.000163,0.094401,0.003154,0.000004,0.502146,0.000974,0.19605,0.435305,0.273426,0.00104,7.219643,7.026018,-28.232269,3.176994,-9.916625,3.535186,146.392731,1,1,1,1,1,1
560,'2017/02/12 14:02:27:113',9,97.73481,0.00023,17.317394,0.011097,0.026778,0.017673,0,98.906456,93.239868,0.101931,0.111805,0.003108,0.005913,0.008001,0.000915,0.000163,0.094401,0.003154,0.000004,0.502146,0.000974,0.19605,0.435305,0.273426,0.00104,7.219643,7.026018,-28.232269,3.176994,-9.916625,3.535186,146.392731,1,1,1,1,1,1
561,'2017/02/12 14:02:27:148',9,97.73481,0.00023,17.317394,0.011097,0.026778,0.017673,0,98.906456,93.239868,0.101931,0.111805,0.003108,0.005913,0.008001,0.000915,0.000163,0.094401,0.003154,0.000004,0.502146,0.000974,0.19605,0.435305,0.273426,0.00104,7.219643,7.026018,-28.232269,3.176994,-9.916625,3.535186,146.392731,1,1,1,1,1,1
562,'2017/02/12 14:02:27:152',9,97.976982,0.000573,10.261341,0.01528,0.017125,0.012229,0,96.365685,91.391228,0.113696,0.167802,0.00357,0.003805,0.008166,0.000659,0.000096,0.091335,0.006856,0.000003,0.42963,0.001424,0.195655,0.434241,0.165321,0.001309,7.585149,4.782866,-27.638474,2.599296,-8.846335,4.051621,147.686417,1,1,1,1,1,1
563,'2017/02/12 14:02:27:185',9,97.976982,0.000573,10.261341,0.01528,0.017125,0.012229,0,96.365685,91.391228,0.113696,0.167802,0.00357,0.003805,0.008166,0.000659,0.000096,0.091335,0.006856,0.000003,0.42963,0.001424,0.195655,0.434241,0.165321,0.001309,7.585149,4.782866,-27.638474,2.599296,-8.846335,4.051621,147.686417,1,1,1,1,1,1
564,'2017/02/12 14:02:27:219',9,97.976982,0.000573,10.261341,0.01528,0.017125,0.012229,0,96.365685,91.391228,0.113696,0.167802,0.00357,0.003805,0.008166,0.000659,0.000096,0.091335,0.006856,0.000003,0.42963,0.001424,0.195655,0.434241,0.165321,0.001309,7.585149,4.782866,-27.638474,2.599296,-8.846335,4.051621,147.686417,1,1,1,1,1,1
565,'2017/02/12 14:02:27:252',9,97.976982,0.000573,10.261341,0.01528,0.017125,0.012229,0,96.365685,91.391228,0.113696,0.167802,0.00357,0.003805,0.008166,0.000659,0.000096,0.091335,0.006856,0.000003,0.42963,0.001424,0.195655,0.434241,0.165321,0.001309,7.585149,4.782866,-27.638474,2.599296,-8.846335,4.051621,147.686417,1,1,1,1,1,1
566,'2017/02/12 14:02:27:256',9,97.7892,0.001511,5.027031,0.009914,0.013047,0.017167,0,95.911339,87.710152,0.127162,0.181678,0.003975,0.006069,0.010498,0.000606,0.000062,0.095513,0.006029,0.000002,0.463155,0.00218,0.195055,0.434801,0.113844,0.001554,6.819582,3.346762,-26.552658,3.052694,-9.308561,3.481411,147.429291,1,1,1,1,1,1
567,'2017/02/12 14:02:27:279',9,97.7892,0.001511,5.027031,0.009914,0.013047,0.017167,0,95.911339,87.710152,0.127162,0.181678,0.003975,0.006069,0.010498,0.000606,0.000062,0.095513,0.006029,0.000002,0.463155,0.00218,0.195055,0.434801,0.113844,0.001554,6.819582,3.346762,-26.552658,3.052694,-9.308561,3.481411,147.429291,1,1,1,1,1,1
568,'2017/02/12 14:02:27:320',9,97.7892,0.001511,5.027031,0.009914,0.013047,0.017167,0,95.911339,87.710152,0.127162,0.181678,0.003975,0.006069,0.010498,0.000606,0.000062,0.095513,0.006029,0.000002,0.463155,0.00218,0.195055,0.434801,0.113844,0.001554,6.819582,3.346762,-26.552658,3.052694,-9.308561,3.481411,147.429291,1,1,1,1,1,1
569,'2017/02/12 14:02:27:350',9,97.7892,0.001511,5.027031,0.009914,0.013047,0.017167,0,95.911339,87.710152,0.127162,0.181678,0.003975,0.006069,0.010498,0.000606,0.000062,0.095513,0.006029,0.000002,0.463155,0.00218,0.195055,0.434801,0.113844,0.001554,6.819582,3.346762,-26.552658,3.052694,-9.308561,3.481411,147.429291,1,1,1,1,1,1
570,'2017/02/12 14:02:27:367',9,98.002213,0.002804,4.334144,0.005646,0.021903,0.021738,0,96.204582,84.862892,0.153249,0.253751,0.003708,0.010095,0.013206,0.000747,0.000063,0.107021,0.006377,0.000002,0.442327,0.002577,0.194501,0.434552,0.108441,0.00159,5.799828,2.980681,-25.694016,2.535243,-8.753174,3.359626,148.136292,1,1,1,1,1,1
571,'2017/02/12 14:02:27:384',9,98.002213,0.002804,4.334144,0.005646,0.021903,0.021738,0,96.204582,84.862892,0.153249,0.253751,0.003708,0.010095,0.013206,0.000747,0.000063,0.107021,0.006377,0.000002,0.442327,0.002577,0.194501,0.434552,0.108441,0.00159,5.799828,2.980681,-25.694016,2.535243,-8.753174,3.359626,148.136292,1,1,1,1,1,1
572,'2017/02/12 14:02:27:418',9,98.002213,0.002804,4.334144,0.005646,0.021903,0.021738,0,96.204582,84.862892,0.153249,0.253751,0.003708,0.010095,0.013206,0.000747,0.000063,0.107021,0.006377,0.000002,0.442327,0.002577,0.194501,0.434552,0.108441,0.00159,5.799828,2.980681,-25.694016,2.535243,-8.753174,3.359626,148.136292,1,1,1,1,1,1
573,'2017/02/12 14:02:27:470',9,98.002213,0.002804,4.334144,0.005646,0.021903,0.021738,0,96.204582,84.862892,0.153249,0.253751,0.003708,0.010095,0.013206,0.000747,0.000063,0.107021,0.006377,0.000002,0.442327,0.002577,0.194501,0.434552,0.108441,0.00159,5.799828,2.980681,-25.694016,2.535243,-8.753174,3.359626,148.136292,1,1,1,1,1,1
574,'2017/02/12 14:02:27:486',9,98.002213,0.002804,4.334144,0.005646,0.021903,0.021738,0,96.204582,84.862892,0.153249,0.253751,0.003708,0.010095,0.013206,0.000747,0.000063,0.107021,0.006377,0.000002,0.442327,0.002577,0.194501,0.434552,0.108441,0.00159,5.799828,2.980681,-25.694016,2.535243,-8.753174,3.359626,148.136292,1,1,1,1,1,1
575,'2017/02/12 14:02:27:489',9,97.104698,0.001609,3.501244,0.007065,0.024515,0.031892,0,95.580215,82.074921,0.131366,0.231528,0.003815,0.016513,0.011944,0.000806,0.000073,0.104923,0.004683,0.000003,0.390079,0.002968,0.194888,0.433556,0.102169,0.001634,4.960619,2.638899,-24.832512,4.436493,-9.228712,4.698927,147.534561,1,1,1,1,1,1
576,'2017/02/12 14:02:27:519',9,97.104698,0.001609,3.501244,0.007065,0.024515,0.031892,0,95.580215,82.074921,0.131366,0.231528,0.003815,0.016513,0.011944,0.000806,0.000073,0.104923,0.004683,0.000003,0.390079,0.002968,0.194888,0.433556,0.102169,0.001634,4.960619,2.638899,-24.832512,4.436493,-9.228712,4.698927,147.534561,1,1,1,1,1,1
577,'2017/02/12 14:02:27:553',9,97.104698,0.001609,3.501244,0.007065,0.024515,0.031892,0,95.580215,82.074921,0.131366,0.231528,0.003815,0.016513,0.011944,0.000806,0.000073,0.104923,0.004683,0.000003,0.390079,0.002968,0.194888,0.433556,0.102169,0.001634,4.960619,2.638899,-24.832512,4.436493,-9.228712,4.698927,147.534561,1,1,1,1,1,1
578,'2017/02/12 14:02:27:569',9,97.104698,0.001609,3.501244,0.007065,0.024515,0.031892,0,95.580215,82.074921,0.131366,0.231528,0.003815,0.016513,0.011944,0.000806,0.000073,0.104923,0.004683,0.000003,0.390079,0.002968,0.194888,0.433556,0.102169,0.001634,4.960619,2.638899,-24.832512,4.436493,-9.228712,4.698927,147.534561,1,1,1,1,1,1
579,'2017/02/12 14:02:27:603',9,97.694412,0.001537,3.530228,0.009656,0.021391,0.037234,0,96.205696,84.131042,0.123729,0.236056,0.003425,0.011338,0.013671,0.000789,0.000095,0.10801,0.004894,0.000002,0.34266,0.002776,0.195049,0.432799,0.102403,0.001633,5.644212,2.806436,-25.421936,3.267465,-9.025378,4.652224,148.200027,1,1,1,1,1,1
580,'2017/02/12 14:02:27:619',9,97.694412,0.001537,3.530228,0.009656,0.021391,0.037234,0,96.205696,84.131042,0.123729,0.236056,0.003425,0.011338,0.013671,0.000789,0.000095,0.10801,0.004894,0.000002,0.34266,0.002776,0.195049,0.432799,0.102403,0.001633,5.644212,2.806436,-25.421936,3.267465,-9.025378,4.652224,148.200027,1,1,1,1,1,1
581,'2017/02/12 14:02:27:652',9,97.694412,0.001537,3.530228,0.009656,0.021391,0.037234,0,96.205696,84.131042,0.123729,0.236056,0.003425,0.011338,0.013671,0.000789,0.000095,0.10801,0.004894,0.000002,0.34266,0.002776,0.195049,0.432799,0.102403,0.001633,5.644212,2.806436,-25.421936,3.267465,-9.025378,4.652224,148.200027,1,1,1,1,1,1
582,'2017/02/12 14:02:27:670',9,97.669716,0.001271,2.318924,0.009472,0.021357,0.058158,0,92.393402,82.611778,0.124022,0.219577,0.003294,0.010441,0.017413,0.000791,0.000117,0.111941,0.004039,0.000002,0.35221,0.002784,0.195371,0.432946,0.09395,0.001699,5.277077,2.531446,-24.970131,3.321994,-9.419265,4.208921,148.710251,1,1,1,1,1,1
583,'2017/02/12 14:02:27:685',9,97.669716,0.001271,2.318924,0.009472,0.021357,0.058158,0,92.393402,82.611778,0.124022,0.219577,0.003294,0.010441,0.017413,0.000791,0.000117,0.111941,0.004039,0.000002,0.35221,0.002784,0.195371,0.432946,0.09395,0.001699,5.277077,2.531446,-24.970131,3.321994,-9.419265,4.208921,148.710251,1,1,1,1,1,1
584,'2017/02/12 14:02:27:718',9,97.669716,0.001271,2.318924,0.009472,0.021357,0.058158,0,92.393402,82.611778,0.124022,0.219577,0.003294,0.010441,0.017413,0.000791,0.000117,0.111941,0.004039,0.000002,0.35221,0.002784,0.195371,0.432946,0.09395,0.001699,5.277077,2.531446,-24.970131,3.321994,-9.419265,4.208921,148.710251,1,1,1,1,1,1
585,'2017/02/12 14:02:27:750',9,97.669716,0.001271,2.318924,0.009472,0.021357,0.058158,0,92.393402,82.611778,0.124022,0.219577,0.003294,0.010441,0.017413,0.000791,0.000117,0.111941,0.004039,0.000002,0.35221,0.002784,0.195371,0.432946,0.09395,0.001699,5.277077,2.531446,-24.970131,3.321994,-9.419265,4.208921,148.710251,1,1,1,1,1,1
586,'2017/02/12 14:02:27:770',9,97.503044,0.001207,2.243222,0.008531,0.026339,0.071968,0,88.030525,80.492577,0.130417,0.22658,0.002932,0.006814,0.019006,0.000723,0.000151,0.119206,0.003948,0.000002,0.347727,0.002641,0.194944,0.432905,0.093492,0.001703,4.621355,2.371216,-24.332603,3.675938,-10.05275,3.835281,148.524643,1,1,1,1,1,1
587,'2017/02/12 14:02:27:789',9,97.503044,0.001207,2.243222,0.008531,0.026339,0.071968,0,88.030525,80.492577,0.130417,0.22658,0.002932,0.006814,0.019006,0.000723,0.000151,0.119206,0.003948,0.000002,0.347727,0.002641,0.194944,0.432905,0.093492,0.001703,4.621355,2.371216,-24.332603,3.675938,-10.05275,3.835281,148.524643,1,1,1,1,1,1
588,'2017/02/12 14:02:27:820',9,97.503044,0.001207,2.243222,0.008531,0.026339,0.071968,0,88.030525,80.492577,0.130417,0.22658,0.002932,0.006814,0.019006,0.000723,0.000151,0.119206,0.003948,0.000002,0.347727,0.002641,0.194944,0.432905,0.093492,0.001703,4.621355,2.371216,-24.332603,3.675938,-10.05275,3.835281,148.524643,1,1,1,1,1,1
589,'2017/02/12 14:02:27:854',9,97.503044,0.001207,2.243222,0.008531,0.026339,0.071968,0,88.030525,80.492577,0.130417,0.22658,0.002932,0.006814,0.019006,0.000723,0.000151,0.119206,0.003948,0.000002,0.347727,0.002641,0.194944,0.432905,0.093492,0.001703,4.621355,2.371216,-24.332603,3.675938,-10.05275,3.835281,148.524643,1,1,1,1,1,1
590,'2017/02/12 14:02:27:865',9,97.456306,0.000713,2.053419,0.016194,0.04059,0.057075,0,84.319427,78.847328,0.119916,0.277908,0.00305,0.011718,0.020445,0.000607,0.000275,0.114072,0.004731,0.000002,0.420945,0.002527,0.195246,0.434151,0.092201,0.001714,4.180434,2.238295,-23.878677,3.771067,-9.695179,4.005695,147.298279,1,1,1,1,1,1
591,'2017/02/12 14:02:27:889',9,97.456306,0.000713,2.053419,0.016194,0.04059,0.057075,0,84.319427,78.847328,0.119916,0.277908,0.00305,0.011718,0.020445,0.000607,0.000275,0.114072,0.004731,0.000002,0.420945,0.002527,0.195246,0.434151,0.092201,0.001714,4.180434,2.238295,-23.878677,3.771067,-9.695179,4.005695,147.298279,1,1,1,1,1,1
592,'2017/02/12 14:02:27:918',9,97.456306,0.000713,2.053419,0.016194,0.04059,0.057075,0,84.319427,78.847328,0.119916,0.277908,0.00305,0.011718,0.020445,0.000607,0.000275,0.114072,0.004731,0.000002,0.420945,0.002527,0.195246,0.434151,0.092201,0.001714,4.180434,2.238295,-23.878677,3.771067,-9.695179,4.005695,147.298279,1,1,1,1,1,1
593,'2017/02/12 14:02:27:953',9,97.456306,0.000713,2.053419,0.016194,0.04059,0.057075,0,84.319427,78.847328,0.119916,0.277908,0.00305,0.011718,0.020445,0.000607,0.000275,0.114072,0.004731,0.000002,0.420945,0.002527,0.195246,0.434151,0.092201,0.001714,4.180434,2.238295,-23.878677,3.771067,-9.695179,4.005695,147.298279,1,1,1,1,1,1
594,'2017/02/12 14:02:27:986',9,97.456306,0.000713,2.053419,0.016194,0.04059,0.057075,0,84.319427,78.847328,0.119916,0.277908,0.00305,0.011718,0.020445,0.000607,0.000275,0.114072,0.004731,0.000002,0.420945,0.002527,0.195246,0.434151,0.092201,0.001714,4.180434,2.238295,-23.878677,3.771067,-9.695179,4.005695,147.298279,1,1,1,1,1,1
595,'2017/02/12 14:02:27:993',9,97.517662,0.000685,1.849781,0.009341,0.040302,0.053172,0,85.003807,76.187912,0.112918,0.249469,0.00266,0.024799,0.026744,0.000614,0.000187,0.118704,0.005997,0.000002,0.43437,0.002921,0.196416,0.434484,0.0909,0.001725,3.541239,2.050089,-23.094475,3.645821,-8.291766,3.99493,147.291092,1,1,1,1,1,1
596,'2017/02/12 14:02:28:019',9,97.517662,0.000685,1.849781,0.009341,0.040302,0.053172,0,85.003807,76.187912,0.112918,0.249469,0.00266,0.024799,0.026744,0.000614,0.000187,0.118704,0.005997,0.000002,0.43437,0.002921,0.196416,0.434484,0.0909,0.001725,3.541239,2.050089,-23.094475,3.645821,-8.291766,3.99493,147.291092,1,1,1,1,1,1
597,'2017/02/12 14:02:28:055',9,97.517662,0.000685,1.849781,0.009341,0.040302,0.053172,0,85.003807,76.187912,0.112918,0.249469,0.00266,0.024799,0.026744,0.000614,0.000187,0.118704,0.005997,0.000002,0.43437,0.002921,0.196416,0.434484,0.0909,0.001725,3.541239,2.050089,-23.094475,3.645821,-8.291766,3.99493,147.291092,1,1,1,1,1,1
598,'2017/02/12 14:02:28:070',9,97.517662,0.000685,1.849781,0.009341,0.040302,0.053172,0,85.003807,76.187912,0.112918,0.249469,0.00266,0.024799,0.026744,0.000614,0.000187,0.118704,0.005997,0.000002,0.43437,0.002921,0.196416,0.434484,0.0909,0.001725,3.541239,2.050089,-23.094475,3.645821,-8.291766,3.99493,147.291092,1,1,1,1,1,1
599,'2017/02/12 14:02:28:096',9,97.661461,0.001003,1.763589,0.007494,0.047575,0.032839,0,87.346718,68.276123,0.119996,0.243384,0.001934,0.014444,0.026957,0.000654,0.00017,0.145663,0.007274,0.000002,0.437275,0.004413,0.195466,0.434814,0.090517,0.001731,2.123468,1.618995,-20.722427,3.340096,-8.747637,4.457067,148.368958,1,1,1,1,1,1
600,'2017/02/12 14:02:28:121',9,97.661461,0.001003,1.763589,0.007494,0.047575,0.032839,0,87.346718,68.276123,0.119996,0.243384,0.001934,0.014444,0.026957,0.000654,0.00017,0.145663,0.007274,0.000002,0.437275,0.004413,0.195466,0.434814,0.090517,0.001731,2.123468,1.618995,-20.722427,3.340096,-8.747637,4.457067,148.368958,1,1,1,1,1,1
601,'2017/02/12 14:02:28:154',9,97.661461,0.001003,1.763589,0.007494,0.047575,0.032839,0,87.346718,68.276123,0.119996,0.243384,0.001934,0.014444,0.026957,0.000654,0.00017,0.145663,0.007274,0.000002,0.437275,0.004413,0.195466,0.434814,0.090517,0.001731,2.123468,1.618995,-20.722427,3.340096,-8.747637,4.457067,148.368958,1,1,1,1,1,1
602,'2017/02/12 14:02:28:187',9,97.661461,0.001003,1.763589,0.007494,0.047575,0.032839,0,87.346718,68.276123,0.119996,0.243384,0.001934,0.014444,0.026957,0.000654,0.00017,0.145663,0.007274,0.000002,0.437275,0.004413,0.195466,0.434814,0.090517,0.001731,2.123468,1.618995,-20.722427,3.340096,-8.747637,4.457067,148.368958,1,1,1,1,1,1
603,'2017/02/12 14:02:28:222',9,97.661461,0.001003,1.763589,0.007494,0.047575,0.032839,0,87.346718,68.276123,0.119996,0.243384,0.001934,0.014444,0.026957,0.000654,0.00017,0.145663,0.007274,0.000002,0.437275,0.004413,0.195466,0.434814,0.090517,0.001731,2.123468,1.618995,-20.722427,3.340096,-8.747637,4.457067,148.368958,1,1,1,1,1,1
604,'2017/02/12 14:02:28:226',9,97.649467,0.00159,2.194299,0.005137,0.056306,0.019794,0,95.012642,64.449982,0.116023,0.224619,0.00182,0.011381,0.02984,0.000699,0.000147,0.159981,0.007567,0.000002,0.521571,0.006528,0.195026,0.436385,0.093438,0.001707,1.635253,1.477867,-19.619614,3.366293,-9.578293,5.274235,147.54924,1,1,1,1,1,1
605,'2017/02/12 14:02:28:251',9,97.649467,0.00159,2.194299,0.005137,0.056306,0.019794,0,95.012642,64.449982,0.116023,0.224619,0.00182,0.011381,0.02984,0.000699,0.000147,0.159981,0.007567,0.000002,0.521571,0.006528,0.195026,0.436385,0.093438,0.001707,1.635253,1.477867,-19.619614,3.366293,-9.578293,5.274235,147.54924,1,1,1,1,1,1
606,'2017/02/12 14:02:28:289',9,97.649467,0.00159,2.194299,0.005137,0.056306,0.019794,0,95.012642,64.449982,0.116023,0.224619,0.00182,0.011381,0.02984,0.000699,0.000147,0.159981,0.007567,0.000002,0.521571,0.006528,0.195026,0.436385,0.093438,0.001707,1.635253,1.477867,-19.619614,3.366293,-9.578293,5.274235,147.54924,1,1,1,1,1,1
607,'2017/02/12 14:02:28:304',9,97.649467,0.00159,2.194299,0.005137,0.056306,0.019794,0,95.012642,64.449982,0.116023,0.224619,0.00182,0.011381,0.02984,0.000699,0.000147,0.159981,0.007567,0.000002,0.521571,0.006528,0.195026,0.436385,0.093438,0.001707,1.635253,1.477867,-19.619614,3.366293,-9.578293,5.274235,147.54924,1,1,1,1,1,1
608,'2017/02/12 14:02:28:354',9,97.649467,0.00159,2.194299,0.005137,0.056306,0.019794,0,95.012642,64.449982,0.116023,0.224619,0.00182,0.011381,0.02984,0.000699,0.000147,0.159981,0.007567,0.000002,0.521571,0.006528,0.195026,0.436385,0.093438,0.001707,1.635253,1.477867,-19.619614,3.366293,-9.578293,5.274235,147.54924,1,1,1,1,1,1
609,'2017/02/12 14:02:28:369',9,97.649467,0.00159,2.194299,0.005137,0.056306,0.019794,0,95.012642,64.449982,0.116023,0.224619,0.00182,0.011381,0.02984,0.000699,0.000147,0.159981,0.007567,0.000002,0.521571,0.006528,0.195026,0.436385,0.093438,0.001707,1.635253,1.477867,-19.619614,3.366293,-9.578293,5.274235,147.54924,1,1,1,1,1,1
